date,index,value
2015-10-09,NIFTY50,7893.9
2015-10-12,NIFTY50,7873.82
2015-10-13,NIFTY50,7854.77
2015-10-14,NIFTY50,7890.4
2015-10-15,NIFTY50,7896.08
2015-10-16,NIFTY50,7946.35
2015-10-19,NIFTY50,7827.73
2015-10-20,NIFTY50,7677.09
2015-10-21,NIFTY50,7630.1
2015-10-22,NIFTY50,7430.84
2015-10-23,NIFTY50,7594.92
2015-10-26,NIFTY50,7685.74
2015-10-27,NIFTY50,7690.51
2015-10-28,NIFTY50,7778.09
2015-10-29,NIFTY50,7927.94
2015-10-30,NIFTY50,7894.7
2015-11-02,NIFTY50,7859.15
2015-11-03,NIFTY50,7890.72
2015-11-04,NIFTY50,7820.19
2015-11-05,NIFTY50,7759.52
2015-11-06,NIFTY50,7890.75
2015-11-09,NIFTY50,8012.54
2015-11-10,NIFTY50,7849.47
2015-11-11,NIFTY50,7881.71
2015-11-12,NIFTY50,7854.78
2015-11-13,NIFTY50,7850.79
2015-11-16,NIFTY50,7801.32
2015-11-17,NIFTY50,7792.78
2015-11-18,NIFTY50,7890.37
2015-11-19,NIFTY50,7930.62
2015-11-20,NIFTY50,7819.63
2015-11-23,NIFTY50,7950.45
2015-11-24,NIFTY50,8063.14
2015-11-25,NIFTY50,7987.93
2015-11-26,NIFTY50,8015.54
2015-11-27,NIFTY50,7998.99
2015-11-30,NIFTY50,7954.57
2015-12-01,NIFTY50,7903.03
2015-12-02,NIFTY50,7886.15
2015-12-03,NIFTY50,7904.83
2015-12-04,NIFTY50,7962.32
2015-12-07,NIFTY50,8027.88
2015-12-08,NIFTY50,8063.08
2015-12-09,NIFTY50,8158.11
2015-12-10,NIFTY50,8123.46
2015-12-11,NIFTY50,8135.02
2015-12-14,NIFTY50,8150.18
2015-12-15,NIFTY50,8246.0
2015-12-16,NIFTY50,8167.02
2015-12-17,NIFTY50,8249.0
2015-12-18,NIFTY50,8162.5
2015-12-21,NIFTY50,8192.5
2015-12-22,NIFTY50,8193.65
2015-12-23,NIFTY50,8133.22
2015-12-24,NIFTY50,8066.35
2015-12-25,NIFTY50,7997.59
2015-12-28,NIFTY50,7956.12
2015-12-29,NIFTY50,8032.31
2015-12-30,NIFTY50,7966.99
2015-12-31,NIFTY50,8016.63
2016-01-01,NIFTY50,7967.64
2016-01-04,NIFTY50,8080.6
2016-01-05,NIFTY50,8236.71
2016-01-06,NIFTY50,8354.44
2016-01-07,NIFTY50,8351.59
2016-01-08,NIFTY50,8333.09
2016-01-11,NIFTY50,8292.42
2016-01-12,NIFTY50,8322.83
2016-01-13,NIFTY50,8324.1
2016-01-14,NIFTY50,8383.49
2016-01-15,NIFTY50,8451.44
2016-01-18,NIFTY50,8500.8
2016-01-19,NIFTY50,8486.11
2016-01-20,NIFTY50,8595.65
2016-01-21,NIFTY50,8630.54
2016-01-22,NIFTY50,8579.81
2016-01-25,NIFTY50,8723.53
2016-01-26,NIFTY50,8654.43
2016-01-27,NIFTY50,8696.64
2016-01-28,NIFTY50,8682.76
2016-01-29,NIFTY50,8810.02
2016-02-01,NIFTY50,8793.5
2016-02-02,NIFTY50,8781.71
2016-02-03,NIFTY50,8669.14
2016-02-04,NIFTY50,8742.26
2016-02-05,NIFTY50,8711.95
2016-02-08,NIFTY50,8762.15
2016-02-09,NIFTY50,8776.75
2016-02-10,NIFTY50,8804.18
2016-02-11,NIFTY50,8647.66
2016-02-12,NIFTY50,8659.89
2016-02-15,NIFTY50,8631.24
2016-02-16,NIFTY50,8527.3
2016-02-17,NIFTY50,8537.92
2016-02-18,NIFTY50,8480.63
2016-02-19,NIFTY50,8464.38
2016-02-22,NIFTY50,8557.01
2016-02-23,NIFTY50,8556.7
2016-02-24,NIFTY50,8575.32
2016-02-25,NIFTY50,8647.93
2016-02-26,NIFTY50,8542.33
2016-02-29,NIFTY50,8565.44
2016-03-01,NIFTY50,8567.12
2016-03-02,NIFTY50,8536.77
2016-03-03,NIFTY50,8552.62
2016-03-04,NIFTY50,8752.67
2016-03-07,NIFTY50,8724.04
2016-03-08,NIFTY50,8788.28
2016-03-09,NIFTY50,8669.11
2016-03-10,NIFTY50,8666.97
2016-03-11,NIFTY50,8436.57
2016-03-14,NIFTY50,8450.57
2016-03-15,NIFTY50,8518.45
2016-03-16,NIFTY50,8474.67
2016-03-17,NIFTY50,8536.89
2016-03-18,NIFTY50,8363.34
2016-03-21,NIFTY50,8369.73
2016-03-22,NIFTY50,8357.55
2016-03-23,NIFTY50,8388.22
2016-03-24,NIFTY50,8370.03
2016-03-25,NIFTY50,8324.45
2016-03-28,NIFTY50,8374.01
2016-03-29,NIFTY50,8547.61
2016-03-30,NIFTY50,8524.27
2016-03-31,NIFTY50,8519.37
2016-04-01,NIFTY50,8490.58
2016-04-04,NIFTY50,8415.82
2016-04-05,NIFTY50,8387.86
2016-04-06,NIFTY50,8433.46
2016-04-07,NIFTY50,8402.84
2016-04-08,NIFTY50,8271.85
2016-04-11,NIFTY50,8415.82
2016-04-12,NIFTY50,8359.35
2016-04-13,NIFTY50,8447.99
2016-04-14,NIFTY50,8489.94
2016-04-15,NIFTY50,8383.02
2016-04-18,NIFTY50,8291.39
2016-04-19,NIFTY50,8265.72
2016-04-20,NIFTY50,8366.34
2016-04-21,NIFTY50,8436.26
2016-04-22,NIFTY50,8629.3
2016-04-25,NIFTY50,8592.45
2016-04-26,NIFTY50,8397.76
2016-04-27,NIFTY50,8373.49
2016-04-28,NIFTY50,8310.44
2016-04-29,NIFTY50,8144.64
2016-05-02,NIFTY50,8143.87
2016-05-03,NIFTY50,8065.73
2016-05-04,NIFTY50,7970.21
2016-05-05,NIFTY50,7973.34
2016-05-06,NIFTY50,7878.82
2016-05-09,NIFTY50,7910.44
2016-05-10,NIFTY50,7907.93
2016-05-11,NIFTY50,7901.83
2016-05-12,NIFTY50,7997.55
2016-05-13,NIFTY50,7897.5
2016-05-16,NIFTY50,7929.96
2016-05-17,NIFTY50,8073.7
2016-05-18,NIFTY50,8123.15
2016-05-19,NIFTY50,8142.89
2016-05-20,NIFTY50,8215.18
2016-05-23,NIFTY50,8312.59
2016-05-24,NIFTY50,8340.55
2016-05-25,NIFTY50,8314.77
2016-05-26,NIFTY50,8405.4
2016-05-27,NIFTY50,8420.94
2016-05-30,NIFTY50,8349.24
2016-05-31,NIFTY50,8347.26
2016-06-01,NIFTY50,8363.52
2016-06-02,NIFTY50,8408.1
2016-06-03,NIFTY50,8392.78
2016-06-06,NIFTY50,8458.12
2016-06-07,NIFTY50,8531.11
2016-06-08,NIFTY50,8603.48
2016-06-09,NIFTY50,8610.67
2016-06-10,NIFTY50,8642.14
2016-06-13,NIFTY50,8660.63
2016-06-14,NIFTY50,8567.11
2016-06-15,NIFTY50,8621.66
2016-06-16,NIFTY50,8602.1
2016-06-17,NIFTY50,8610.14
2016-06-20,NIFTY50,8733.85
2016-06-21,NIFTY50,8672.41
2016-06-22,NIFTY50,8653.45
2016-06-23,NIFTY50,8556.81
2016-06-24,NIFTY50,8573.16
2016-06-27,NIFTY50,8536.19
2016-06-28,NIFTY50,8545.38
2016-06-29,NIFTY50,8522.07
2016-06-30,NIFTY50,8574.23
2016-07-01,NIFTY50,8521.75
2016-07-04,NIFTY50,8430.34
2016-07-05,NIFTY50,8512.23
2016-07-06,NIFTY50,8573.5
2016-07-07,NIFTY50,8551.96
2016-07-08,NIFTY50,8502.93
2016-07-11,NIFTY50,8539.32
2016-07-12,NIFTY50,8463.19
2016-07-13,NIFTY50,8593.31
2016-07-14,NIFTY50,8554.49
2016-07-15,NIFTY50,8511.54
2016-07-18,NIFTY50,8674.94
2016-07-19,NIFTY50,8590.15
2016-07-20,NIFTY50,8554.62
2016-07-21,NIFTY50,8606.36
2016-07-22,NIFTY50,8536.91
2016-07-25,NIFTY50,8639.04
2016-07-26,NIFTY50,8764.1
2016-07-27,NIFTY50,8741.6
2016-07-28,NIFTY50,8681.86
2016-07-29,NIFTY50,8678.5
2016-08-01,NIFTY50,8725.87
2016-08-02,NIFTY50,8699.41
2016-08-03,NIFTY50,8648.44
2016-08-04,NIFTY50,8593.29
2016-08-05,NIFTY50,8531.91
2016-08-08,NIFTY50,8446.85
2016-08-09,NIFTY50,8391.33
2016-08-10,NIFTY50,8371.63
2016-08-11,NIFTY50,8540.51
2016-08-12,NIFTY50,8572.6
2016-08-15,NIFTY50,8631.74
2016-08-16,NIFTY50,8578.36
2016-08-17,NIFTY50,8608.05
2016-08-18,NIFTY50,8679.66
2016-08-19,NIFTY50,8565.79
2016-08-22,NIFTY50,8596.42
2016-08-23,NIFTY50,8486.0
2016-08-24,NIFTY50,8443.36
2016-08-25,NIFTY50,8388.61
2016-08-26,NIFTY50,8392.27
2016-08-29,NIFTY50,8290.53
2016-08-30,NIFTY50,8384.97
2016-08-31,NIFTY50,8377.56
2016-09-01,NIFTY50,8408.68
2016-09-02,NIFTY50,8462.92
2016-09-05,NIFTY50,8302.85
2016-09-06,NIFTY50,8147.51
2016-09-07,NIFTY50,8234.71
2016-09-08,NIFTY50,8159.61
2016-09-09,NIFTY50,8078.4
2016-09-12,NIFTY50,8073.46
2016-09-13,NIFTY50,8008.27
2016-09-14,NIFTY50,8087.42
2016-09-15,NIFTY50,8136.64
2016-09-16,NIFTY50,8122.28
2016-09-19,NIFTY50,8171.43
2016-09-20,NIFTY50,8317.48
2016-09-21,NIFTY50,8260.42
2016-09-22,NIFTY50,8245.06
2016-09-23,NIFTY50,8371.68
2016-09-26,NIFTY50,8308.02
2016-09-27,NIFTY50,8365.35
2016-09-28,NIFTY50,8562.58
2016-09-29,NIFTY50,8469.61
2016-09-30,NIFTY50,8462.85
2016-10-03,NIFTY50,8601.56
2016-10-04,NIFTY50,8677.15
2016-10-05,NIFTY50,8550.88
2016-10-06,NIFTY50,8631.66
2016-10-07,NIFTY50,8726.18
2016-10-10,NIFTY50,8728.84
2016-10-11,NIFTY50,8604.54
2016-10-12,NIFTY50,8626.06
2016-10-13,NIFTY50,8717.51
2016-10-14,NIFTY50,8810.6
2016-10-17,NIFTY50,8929.51
2016-10-18,NIFTY50,8931.34
2016-10-19,NIFTY50,8825.13
2016-10-20,NIFTY50,8947.96
2016-10-21,NIFTY50,8935.4
2016-10-24,NIFTY50,8846.62
2016-10-25,NIFTY50,8859.36
2016-10-26,NIFTY50,8882.52
2016-10-27,NIFTY50,8789.51
2016-10-28,NIFTY50,8814.7
2016-10-31,NIFTY50,8828.92
2016-11-01,NIFTY50,8674.3
2016-11-02,NIFTY50,8470.48
2016-11-03,NIFTY50,8429.9
2016-11-04,NIFTY50,8378.92
2016-11-07,NIFTY50,8389.32
2016-11-08,NIFTY50,8294.26
2016-11-09,NIFTY50,8475.7
2016-11-10,NIFTY50,8452.04
2016-11-11,NIFTY50,8485.18
2016-11-14,NIFTY50,8532.21
2016-11-15,NIFTY50,8641.23
2016-11-16,NIFTY50,8765.95
2016-11-17,NIFTY50,8754.97
2016-11-18,NIFTY50,8733.14
2016-11-21,NIFTY50,8847.0
2016-11-22,NIFTY50,8774.37
2016-11-23,NIFTY50,8760.43
2016-11-24,NIFTY50,8659.17
2016-11-25,NIFTY50,8724.83
2016-11-28,NIFTY50,8879.65
2016-11-29,NIFTY50,8824.38
2016-11-30,NIFTY50,8877.98
2016-12-01,NIFTY50,8832.68
2016-12-02,NIFTY50,8683.21
2016-12-05,NIFTY50,8559.96
2016-12-06,NIFTY50,8508.83
2016-12-07,NIFTY50,8675.9
2016-12-08,NIFTY50,8721.39
2016-12-09,NIFTY50,8631.63
2016-12-12,NIFTY50,8601.09
2016-12-13,NIFTY50,8729.39
2016-12-14,NIFTY50,8725.27
2016-12-15,NIFTY50,8548.22
2016-12-16,NIFTY50,8472.9
2016-12-19,NIFTY50,8447.62
2016-12-20,NIFTY50,8508.88
2016-12-21,NIFTY50,8497.99
2016-12-22,NIFTY50,8437.55
2016-12-23,NIFTY50,8481.34
2016-12-26,NIFTY50,8525.92
2016-12-27,NIFTY50,8715.2
2016-12-28,NIFTY50,8731.14
2016-12-29,NIFTY50,8656.1
2016-12-30,NIFTY50,8428.5
2017-01-02,NIFTY50,8392.6
2017-01-03,NIFTY50,8436.08
2017-01-04,NIFTY50,8427.67
2017-01-05,NIFTY50,8423.54
2017-01-06,NIFTY50,8523.23
2017-01-09,NIFTY50,8644.34
2017-01-10,NIFTY50,8514.99
2017-01-11,NIFTY50,8425.45
2017-01-12,NIFTY50,8298.56
2017-01-13,NIFTY50,8227.42
2017-01-16,NIFTY50,8396.85
2017-01-17,NIFTY50,8351.63
2017-01-18,NIFTY50,8398.44
2017-01-19,NIFTY50,8429.79
2017-01-20,NIFTY50,8455.07
2017-01-23,NIFTY50,8548.46
2017-01-24,NIFTY50,8506.62
2017-01-25,NIFTY50,8605.6
2017-01-26,NIFTY50,8653.26
2017-01-27,NIFTY50,8642.05
2017-01-30,NIFTY50,8598.7
2017-01-31,NIFTY50,8553.08
2017-02-01,NIFTY50,8624.79
2017-02-02,NIFTY50,8698.57
2017-02-03,NIFTY50,8847.33
2017-02-06,NIFTY50,8743.59
2017-02-07,NIFTY50,8806.27
2017-02-08,NIFTY50,8725.28
2017-02-09,NIFTY50,8633.19
2017-02-10,NIFTY50,8605.76
2017-02-13,NIFTY50,8685.97
2017-02-14,NIFTY50,8604.97
2017-02-15,NIFTY50,8457.21
2017-02-16,NIFTY50,8470.83
2017-02-17,NIFTY50,8453.34
2017-02-20,NIFTY50,8353.87
2017-02-21,NIFTY50,8293.6
2017-02-22,NIFTY50,8375.86
2017-02-23,NIFTY50,8446.08
2017-02-24,NIFTY50,8314.48
2017-02-27,NIFTY50,8302.91
2017-02-28,NIFTY50,8372.11
2017-03-01,NIFTY50,8408.28
2017-03-02,NIFTY50,8452.38
2017-03-03,NIFTY50,8427.3
2017-03-06,NIFTY50,8444.49
2017-03-07,NIFTY50,8500.59
2017-03-08,NIFTY50,8339.8
2017-03-09,NIFTY50,8272.42
2017-03-10,NIFTY50,8265.38
2017-03-13,NIFTY50,8083.88
2017-03-14,NIFTY50,8106.71
2017-03-15,NIFTY50,8244.61
2017-03-16,NIFTY50,8204.54
2017-03-17,NIFTY50,8172.04
2017-03-20,NIFTY50,8131.35
2017-03-21,NIFTY50,8025.74
2017-03-22,NIFTY50,7928.84
2017-03-23,NIFTY50,7863.63
2017-03-24,NIFTY50,7820.11
2017-03-27,NIFTY50,7923.52
2017-03-28,NIFTY50,7741.03
2017-03-29,NIFTY50,7560.75
2017-03-30,NIFTY50,7570.72
2017-03-31,NIFTY50,7521.02
2017-04-03,NIFTY50,7504.82
2017-04-04,NIFTY50,7599.46
2017-04-05,NIFTY50,7686.9
2017-04-06,NIFTY50,7861.91
2017-04-07,NIFTY50,7734.09
2017-04-10,NIFTY50,7614.12
2017-04-11,NIFTY50,7695.07
2017-04-12,NIFTY50,7754.63
2017-04-13,NIFTY50,7740.14
2017-04-14,NIFTY50,7718.07
2017-04-17,NIFTY50,7749.03
2017-04-18,NIFTY50,7789.2
2017-04-19,NIFTY50,7746.26
2017-04-20,NIFTY50,7711.71
2017-04-21,NIFTY50,7684.46
2017-04-24,NIFTY50,7561.51
2017-04-25,NIFTY50,7508.16
2017-04-26,NIFTY50,7589.36
2017-04-27,NIFTY50,7643.6
2017-04-28,NIFTY50,7522.16
2017-05-01,NIFTY50,7522.18
2017-05-02,NIFTY50,7639.24
2017-05-03,NIFTY50,7634.1
2017-05-04,NIFTY50,7533.65
2017-05-05,NIFTY50,7649.98
2017-05-08,NIFTY50,7734.44
2017-05-09,NIFTY50,7784.31
2017-05-10,NIFTY50,7663.09
2017-05-11,NIFTY50,7631.25
2017-05-12,NIFTY50,7621.0
2017-05-15,NIFTY50,7684.55
2017-05-16,NIFTY50,7646.55
2017-05-17,NIFTY50,7657.64
2017-05-18,NIFTY50,7575.98
2017-05-19,NIFTY50,7647.9
2017-05-22,NIFTY50,7526.4
2017-05-23,NIFTY50,7573.24
2017-05-24,NIFTY50,7444.86
2017-05-25,NIFTY50,7479.88
2017-05-26,NIFTY50,7492.35
2017-05-29,NIFTY50,7414.35
2017-05-30,NIFTY50,7269.3
2017-05-31,NIFTY50,7155.17
2017-06-01,NIFTY50,7221.89
2017-06-02,NIFTY50,7236.82
2017-06-05,NIFTY50,7042.01
2017-06-06,NIFTY50,7050.44
2017-06-07,NIFTY50,6816.59
2017-06-08,NIFTY50,6754.58
2017-06-09,NIFTY50,6652.58
2017-06-12,NIFTY50,6609.57
2017-06-13,NIFTY50,6361.57
2017-06-14,NIFTY50,6445.17
2017-06-15,NIFTY50,6443.82
2017-06-16,NIFTY50,6389.06
2017-06-19,NIFTY50,6479.62
2017-06-20,NIFTY50,6494.9
2017-06-21,NIFTY50,6591.43
2017-06-22,NIFTY50,6645.24
2017-06-23,NIFTY50,6637.93
2017-06-26,NIFTY50,6557.55
2017-06-27,NIFTY50,6629.9
2017-06-28,NIFTY50,6623.89
2017-06-29,NIFTY50,6702.14
2017-06-30,NIFTY50,6570.43
2017-07-03,NIFTY50,6512.96
2017-07-04,NIFTY50,6526.94
2017-07-05,NIFTY50,6444.04
2017-07-06,NIFTY50,6292.46
2017-07-07,NIFTY50,6310.28
2017-07-10,NIFTY50,6512.07
2017-07-11,NIFTY50,6522.98
2017-07-12,NIFTY50,6487.4
2017-07-13,NIFTY50,6345.42
2017-07-14,NIFTY50,6301.52
2017-07-17,NIFTY50,6204.83
2017-07-18,NIFTY50,6176.51
2017-07-19,NIFTY50,6207.74
2017-07-20,NIFTY50,6157.12
2017-07-21,NIFTY50,6219.98
2017-07-24,NIFTY50,6226.08
2017-07-25,NIFTY50,6224.07
2017-07-26,NIFTY50,6151.04
2017-07-27,NIFTY50,6157.77
2017-07-28,NIFTY50,6150.7
2017-07-31,NIFTY50,6144.9
2017-08-01,NIFTY50,6102.49
2017-08-02,NIFTY50,6142.53
2017-08-03,NIFTY50,6114.28
2017-08-04,NIFTY50,6114.24
2017-08-07,NIFTY50,6087.98
2017-08-08,NIFTY50,6101.01
2017-08-09,NIFTY50,6059.64
2017-08-10,NIFTY50,5991.04
2017-08-11,NIFTY50,5992.09
2017-08-14,NIFTY50,5990.36
2017-08-15,NIFTY50,5942.65
2017-08-16,NIFTY50,5863.59
2017-08-17,NIFTY50,5893.12
2017-08-18,NIFTY50,5937.15
2017-08-21,NIFTY50,5836.23
2017-08-22,NIFTY50,5835.51
2017-08-23,NIFTY50,5771.71
2017-08-24,NIFTY50,5691.25
2017-08-25,NIFTY50,5775.52
2017-08-28,NIFTY50,5763.99
2017-08-29,NIFTY50,5573.48
2017-08-30,NIFTY50,5488.3
2017-08-31,NIFTY50,5515.62
2017-09-01,NIFTY50,5413.69
2017-09-04,NIFTY50,5426.73
2017-09-05,NIFTY50,5470.86
2017-09-06,NIFTY50,5427.37
2017-09-07,NIFTY50,5414.72
2017-09-08,NIFTY50,5258.0
2017-09-11,NIFTY50,5222.98
2017-09-12,NIFTY50,5231.77
2017-09-13,NIFTY50,5294.08
2017-09-14,NIFTY50,5131.82
2017-09-15,NIFTY50,5182.35
2017-09-18,NIFTY50,5180.72
2017-09-19,NIFTY50,5295.59
2017-09-20,NIFTY50,5246.01
2017-09-21,NIFTY50,5230.44
2017-09-22,NIFTY50,5158.67
2017-09-25,NIFTY50,5165.76
2017-09-26,NIFTY50,5240.43
2017-09-27,NIFTY50,5180.65
2017-09-28,NIFTY50,5161.04
2017-09-29,NIFTY50,5155.9
2017-10-02,NIFTY50,5081.43
2017-10-03,NIFTY50,5039.05
2017-10-04,NIFTY50,5113.73
2017-10-05,NIFTY50,5097.5
2017-10-06,NIFTY50,5123.43
2017-10-09,NIFTY50,5202.19
2017-10-10,NIFTY50,5227.2
2017-10-11,NIFTY50,5152.24
2017-10-12,NIFTY50,5165.66
2017-10-13,NIFTY50,5142.93
2017-10-16,NIFTY50,5160.94
2017-10-17,NIFTY50,5253.7
2017-10-18,NIFTY50,5349.46
2017-10-19,NIFTY50,5409.53
2017-10-20,NIFTY50,5461.33
2017-10-23,NIFTY50,5452.92
2017-10-24,NIFTY50,5459.27
2017-10-25,NIFTY50,5702.39
2017-10-26,NIFTY50,5689.0
2017-10-27,NIFTY50,5686.58
2017-10-30,NIFTY50,5769.06
2017-10-31,NIFTY50,5789.14
2017-11-01,NIFTY50,5759.09
2017-11-02,NIFTY50,5750.16
2017-11-03,NIFTY50,5844.32
2017-11-06,NIFTY50,5696.08
2017-11-07,NIFTY50,5753.68
2017-11-08,NIFTY50,5757.34
2017-11-09,NIFTY50,5623.54
2017-11-10,NIFTY50,5641.65
2017-11-13,NIFTY50,5695.42
2017-11-14,NIFTY50,5669.92
2017-11-15,NIFTY50,5570.06
2017-11-16,NIFTY50,5503.25
2017-11-17,NIFTY50,5520.78
2017-11-20,NIFTY50,5478.51
2017-11-21,NIFTY50,5461.28
2017-11-22,NIFTY50,5175.7
2017-11-23,NIFTY50,5255.46
2017-11-24,NIFTY50,5339.25
2017-11-27,NIFTY50,5241.17
2017-11-28,NIFTY50,5168.02
2017-11-29,NIFTY50,5269.81
2017-11-30,NIFTY50,5318.33
2017-12-01,NIFTY50,5344.52
2017-12-04,NIFTY50,5386.27
2017-12-05,NIFTY50,5412.58
2017-12-06,NIFTY50,5218.99
2017-12-07,NIFTY50,5303.2
2017-12-08,NIFTY50,5337.14
2017-12-11,NIFTY50,5219.68
2017-12-12,NIFTY50,5103.21
2017-12-13,NIFTY50,5067.17
2017-12-14,NIFTY50,5304.22
2017-12-15,NIFTY50,5283.49
2017-12-18,NIFTY50,5238.85
2017-12-19,NIFTY50,5249.53
2017-12-20,NIFTY50,5230.37
2017-12-21,NIFTY50,5178.71
2017-12-22,NIFTY50,5122.22
2017-12-25,NIFTY50,5155.57
2017-12-26,NIFTY50,5208.17
2017-12-27,NIFTY50,5179.27
2017-12-28,NIFTY50,5016.57
2017-12-29,NIFTY50,5070.37
2018-01-01,NIFTY50,5029.36
2018-01-02,NIFTY50,5176.94
2018-01-03,NIFTY50,5218.3
2018-01-04,NIFTY50,5116.39
2018-01-05,NIFTY50,5226.18
2018-01-08,NIFTY50,5123.12
2018-01-09,NIFTY50,5097.62
2018-01-10,NIFTY50,5026.3
2018-01-11,NIFTY50,5083.75
2018-01-12,NIFTY50,5108.87
2018-01-15,NIFTY50,5153.07
2018-01-16,NIFTY50,5097.55
2018-01-17,NIFTY50,4986.19
2018-01-18,NIFTY50,5017.41
2018-01-19,NIFTY50,4995.92
2018-01-22,NIFTY50,4981.85
2018-01-23,NIFTY50,4954.25
2018-01-24,NIFTY50,4759.04
2018-01-25,NIFTY50,4747.29
2018-01-26,NIFTY50,4726.73
2018-01-29,NIFTY50,4629.54
2018-01-30,NIFTY50,4638.41
2018-01-31,NIFTY50,4778.61
2018-02-01,NIFTY50,4806.32
2018-02-02,NIFTY50,4707.45
2018-02-05,NIFTY50,4793.87
2018-02-06,NIFTY50,4682.86
2018-02-07,NIFTY50,4814.33
2018-02-08,NIFTY50,4653.73
2018-02-09,NIFTY50,4534.24
2018-02-12,NIFTY50,4453.74
2018-02-13,NIFTY50,4464.11
2018-02-14,NIFTY50,4425.13
2018-02-15,NIFTY50,4370.24
2018-02-16,NIFTY50,4310.19
2018-02-19,NIFTY50,4334.05
2018-02-20,NIFTY50,4321.26
2018-02-21,NIFTY50,4324.03
2018-02-22,NIFTY50,4327.31
2018-02-23,NIFTY50,4372.95
2018-02-26,NIFTY50,4311.17
2018-02-27,NIFTY50,4350.05
2018-02-28,NIFTY50,4324.78
2018-03-01,NIFTY50,4241.59
2018-03-02,NIFTY50,4410.36
2018-03-05,NIFTY50,4371.05
2018-03-06,NIFTY50,4461.91
2018-03-07,NIFTY50,4336.48
2018-03-08,NIFTY50,4268.61
2018-03-09,NIFTY50,4239.66
2018-03-12,NIFTY50,4182.05
2018-03-13,NIFTY50,4158.81
2018-03-14,NIFTY50,4070.15
2018-03-15,NIFTY50,4193.61
2018-03-16,NIFTY50,4163.94
2018-03-19,NIFTY50,4147.5
2018-03-20,NIFTY50,4176.59
2018-03-21,NIFTY50,4219.87
2018-03-22,NIFTY50,4147.78
2018-03-23,NIFTY50,3992.97
2018-03-26,NIFTY50,3980.5
2018-03-27,NIFTY50,4034.69
2018-03-28,NIFTY50,3998.98
2018-03-29,NIFTY50,4145.23
2018-03-30,NIFTY50,4047.08
2018-04-02,NIFTY50,4004.79
2018-04-03,NIFTY50,3971.18
2018-04-04,NIFTY50,3946.67
2018-04-05,NIFTY50,3903.48
2018-04-06,NIFTY50,3827.65
2018-04-09,NIFTY50,3864.38
2018-04-10,NIFTY50,3970.85
2018-04-11,NIFTY50,3940.68
2018-04-12,NIFTY50,4072.43
2018-04-13,NIFTY50,4261.94
2018-04-16,NIFTY50,4319.46
2018-04-17,NIFTY50,4290.81
2018-04-18,NIFTY50,4402.56
2018-04-19,NIFTY50,4426.56
2018-04-20,NIFTY50,4496.64
2018-04-23,NIFTY50,4460.94
2018-04-24,NIFTY50,4271.68
2018-04-25,NIFTY50,4403.23
2018-04-26,NIFTY50,4489.24
2018-04-27,NIFTY50,4448.85
2018-04-30,NIFTY50,4555.22
2018-05-01,NIFTY50,4649.19
2018-05-02,NIFTY50,4614.61
2018-05-03,NIFTY50,4600.48
2018-05-04,NIFTY50,4790.69
2018-05-07,NIFTY50,4843.2
2018-05-08,NIFTY50,4821.25
2018-05-09,NIFTY50,4883.76
2018-05-10,NIFTY50,4817.41
2018-05-11,NIFTY50,4756.78
2018-05-14,NIFTY50,4803.83
2018-05-15,NIFTY50,4649.04
2018-05-16,NIFTY50,4684.29
2018-05-17,NIFTY50,4618.45
2018-05-18,NIFTY50,4731.41
2018-05-21,NIFTY50,4791.81
2018-05-22,NIFTY50,4750.42
2018-05-23,NIFTY50,4785.15
2018-05-24,NIFTY50,4725.33
2018-05-25,NIFTY50,4719.52
2018-05-28,NIFTY50,4817.97
2018-05-29,NIFTY50,4909.23
2018-05-30,NIFTY50,4881.0
2018-05-31,NIFTY50,4892.34
2018-06-01,NIFTY50,5027.47
2018-06-04,NIFTY50,4967.86
2018-06-05,NIFTY50,5222.96
2018-06-06,NIFTY50,5375.88
2018-06-07,NIFTY50,5459.32
2018-06-08,NIFTY50,5361.34
2018-06-11,NIFTY50,5316.53
2018-06-12,NIFTY50,5336.21
2018-06-13,NIFTY50,5320.35
2018-06-14,NIFTY50,5391.5
2018-06-15,NIFTY50,5299.03
2018-06-18,NIFTY50,5244.23
2018-06-19,NIFTY50,5212.5
2018-06-20,NIFTY50,5222.62
2018-06-21,NIFTY50,5217.44
2018-06-22,NIFTY50,5303.08
2018-06-25,NIFTY50,5259.36
2018-06-26,NIFTY50,5313.49
2018-06-27,NIFTY50,5355.94
2018-06-28,NIFTY50,5133.19
2018-06-29,NIFTY50,5136.15
2018-07-02,NIFTY50,5205.36
2018-07-03,NIFTY50,5231.99
2018-07-04,NIFTY50,5260.2
2018-07-05,NIFTY50,5233.8
2018-07-06,NIFTY50,5293.82
2018-07-09,NIFTY50,5194.44
2018-07-10,NIFTY50,5253.75
2018-07-11,NIFTY50,5445.06
2018-07-12,NIFTY50,5375.58
2018-07-13,NIFTY50,5276.92
2018-07-16,NIFTY50,5118.49
2018-07-17,NIFTY50,5077.28
2018-07-18,NIFTY50,5021.1
2018-07-19,NIFTY50,4990.4
2018-07-20,NIFTY50,4943.62
2018-07-23,NIFTY50,5023.01
2018-07-24,NIFTY50,5126.76
2018-07-25,NIFTY50,5179.75
2018-07-26,NIFTY50,5142.72
2018-07-27,NIFTY50,5246.04
2018-07-30,NIFTY50,5292.25
2018-07-31,NIFTY50,5464.34
2018-08-01,NIFTY50,5474.99
2018-08-02,NIFTY50,5618.77
2018-08-03,NIFTY50,5717.81
