date,company,volume
2020-06-29,TATAPOWER,743175
2020-06-30,TATAPOWER,807848
2020-07-01,TATAPOWER,1085729
2020-07-02,TATAPOWER,828658
2020-07-03,TATAPOWER,891354
2020-07-06,TATAPOWER,891286
2020-07-07,TATAPOWER,1129139
2020-07-08,TATAPOWER,979636
2020-07-09,TATAPOWER,847263
2020-07-10,TATAPOWER,1031953
2020-07-13,TATAPOWER,1056397
2020-07-14,TATAPOWER,978226
2020-07-15,TATAPOWER,760972
2020-07-16,TATAPOWER,886793
2020-07-17,TATAPOWER,1110996
2020-07-20,TATAPOWER,734331
2020-07-21,TATAPOWER,1194746
2020-07-22,TATAPOWER,1176137
2020-07-23,TATAPOWER,1156133
2020-07-24,TATAPOWER,895343
2020-07-27,TATAPOWER,910307
2020-07-28,TATAPOWER,1189456
2020-07-29,TATAPOWER,961311
2020-07-30,TATAPOWER,722864
2020-07-31,TATAPOWER,809441
2020-08-03,TATAPOWER,1190654
2020-08-04,TATAPOWER,826717
2020-08-05,TATAPOWER,1122292
2020-08-06,TATAPOWER,692871
2020-08-07,TATAPOWER,775767
2020-08-10,TATAPOWER,967148
2020-08-11,TATAPOWER,786662
2020-08-12,TATAPOWER,773533
2020-08-13,TATAPOWER,724973
2020-08-14,TATAPOWER,818476
2020-08-17,TATAPOWER,979777
2020-08-18,TATAPOWER,1203856
2020-08-19,TATAPOWER,1164533
2020-08-20,TATAPOWER,1089653
2020-08-21,TATAPOWER,1210886
2020-08-24,TATAPOWER,958080
2020-08-25,TATAPOWER,799315
2020-08-26,TATAPOWER,944405
2020-08-27,TATAPOWER,817994
2020-08-28,TATAPOWER,1088323
2020-08-31,TATAPOWER,2270984
2020-09-01,TATAPOWER,910231
2020-09-02,TATAPOWER,689104
2020-09-03,TATAPOWER,979331
2020-09-04,TATAPOWER,1058918
2020-09-07,TATAPOWER,3645056
2020-09-08,TATAPOWER,806548
2020-09-09,TATAPOWER,689433
2020-09-10,TATAPOWER,957757
2020-09-11,TATAPOWER,677844
2020-09-14,TATAPOWER,1036611
2020-09-15,TATAPOWER,721227
2020-09-16,TATAPOWER,1166564
2020-09-17,TATAPOWER,806877
2020-09-18,TATAPOWER,1240983
2020-09-21,TATAPOWER,816024
2020-09-22,TATAPOWER,949410
2020-09-23,TATAPOWER,760358
2020-09-24,TATAPOWER,849765
2020-09-25,TATAPOWER,1071253
2020-09-28,TATAPOWER,865515
2020-09-29,TATAPOWER,875540
2020-09-30,TATAPOWER,993396
2020-10-01,TATAPOWER,923639
2020-10-02,TATAPOWER,932131
2020-10-05,TATAPOWER,828913
2020-10-06,TATAPOWER,987452
2020-10-07,TATAPOWER,890487
2020-10-08,TATAPOWER,841174
2020-10-09,TATAPOWER,1165180
2020-10-12,TATAPOWER,869642
2020-10-13,TATAPOWER,684288
2020-10-14,TATAPOWER,1120056
2020-10-15,TATAPOWER,1147923
2020-10-16,TATAPOWER,1196011
2020-10-19,TATAPOWER,1001312
2020-10-20,TATAPOWER,1260081
2020-10-21,TATAPOWER,966300
2020-10-22,TATAPOWER,1077389
2020-10-23,TATAPOWER,1154279
2020-10-26,TATAPOWER,1004846
2020-10-27,TATAPOWER,1122709
2020-10-28,TATAPOWER,1016872
2020-10-29,TATAPOWER,807875
2020-10-30,TATAPOWER,827341
2020-11-02,TATAPOWER,886293
2020-11-03,TATAPOWER,1011931
2020-11-04,TATAPOWER,1194198
2020-11-05,TATAPOWER,1250637
2020-11-06,TATAPOWER,1242303
2020-11-09,TATAPOWER,805549
2020-11-10,TATAPOWER,703427
2020-11-11,TATAPOWER,1014511
2020-11-12,TATAPOWER,764393
2020-11-13,TATAPOWER,954238
2020-11-16,TATAPOWER,858915
2020-11-17,TATAPOWER,821974
2020-11-18,TATAPOWER,891182
2020-11-19,TATAPOWER,1044199
2020-11-20,TATAPOWER,1219578
2020-11-23,TATAPOWER,1266278
2020-11-24,TATAPOWER,1231620
2020-11-25,TATAPOWER,1047699
2020-11-26,TATAPOWER,993069
2020-11-27,TATAPOWER,870771
2020-11-30,TATAPOWER,1091394
2020-12-01,TATAPOWER,877145
2020-12-02,TATAPOWER,1075826
2020-12-03,TATAPOWER,772427
2020-12-04,TATAPOWER,774837
2020-12-07,TATAPOWER,1243011
2020-12-08,TATAPOWER,1246938
2020-12-09,TATAPOWER,919651
2020-12-10,TATAPOWER,1147487
2020-12-11,TATAPOWER,1242198
2020-12-14,TATAPOWER,739184
2020-12-15,TATAPOWER,834813
2020-12-16,TATAPOWER,852823
2020-12-17,TATAPOWER,789412
2020-12-18,TATAPOWER,1147112
2020-12-21,TATAPOWER,1121260
2020-12-22,TATAPOWER,1048417
2020-12-23,TATAPOWER,1066832
2020-12-24,TATAPOWER,815097
2020-12-25,TATAPOWER,1239858
2020-12-28,TATAPOWER,1188896
2020-12-29,TATAPOWER,826406
2020-12-30,TATAPOWER,816613
2020-12-31,TATAPOWER,974499
2021-01-01,TATAPOWER,1115792
2021-01-04,TATAPOWER,694295
2021-01-05,TATAPOWER,765780
2021-01-06,TATAPOWER,1188434
2021-01-07,TATAPOWER,981907
2021-01-08,TATAPOWER,1017681
2021-01-11,TATAPOWER,1079160
2021-01-12,TATAPOWER,834658
2021-01-13,TATAPOWER,868375
2021-01-14,TATAPOWER,853227
2021-01-15,TATAPOWER,1265261
2021-01-18,TATAPOWER,1024705
2021-01-19,TATAPOWER,1068579
2021-01-20,TATAPOWER,896765
2021-01-21,TATAPOWER,1230005
2021-01-22,TATAPOWER,832619
2021-01-25,TATAPOWER,1182213
2021-01-26,TATAPOWER,775381
2021-01-27,TATAPOWER,1254122
2021-01-28,TATAPOWER,1088782
2021-01-29,TATAPOWER,835842
2021-02-01,TATAPOWER,1105998
2021-02-02,TATAPOWER,1018249
2021-02-03,TATAPOWER,1044348
2021-02-04,TATAPOWER,831714
2021-02-05,TATAPOWER,901149
2021-02-08,TATAPOWER,1064055
2021-02-09,TATAPOWER,1035026
2021-02-10,TATAPOWER,1257595
2021-02-11,TATAPOWER,886397
2021-02-12,TATAPOWER,1050207
2021-02-15,TATAPOWER,1060723
2021-02-16,TATAPOWER,1246821
2021-02-17,TATAPOWER,1121500
2021-02-18,TATAPOWER,885699
2021-02-19,TATAPOWER,899481
2021-02-22,TATAPOWER,1079089
2021-02-23,TATAPOWER,789992
2021-02-24,TATAPOWER,1151863
2021-02-25,TATAPOWER,1236260
2021-02-26,TATAPOWER,927148
2021-03-01,TATAPOWER,788057
2021-03-02,TATAPOWER,957891
2021-03-03,TATAPOWER,944390
2021-03-04,TATAPOWER,803696
2021-03-05,TATAPOWER,741113
2021-03-08,TATAPOWER,700315
2021-03-09,TATAPOWER,879597
2021-03-10,TATAPOWER,887803
2021-03-11,TATAPOWER,1008645
2021-03-12,TATAPOWER,1031801
2021-03-15,TATAPOWER,697829
2021-03-16,TATAPOWER,1228933
2021-03-17,TATAPOWER,4365926
2021-03-18,TATAPOWER,1047761
2021-03-19,TATAPOWER,1048506
2021-03-22,TATAPOWER,836756
2021-03-23,TATAPOWER,1039559
2021-03-24,TATAPOWER,822472
2021-03-25,TATAPOWER,924461
2021-03-26,TATAPOWER,859772
2021-03-29,TATAPOWER,955160
2021-03-30,TATAPOWER,757128
2021-03-31,TATAPOWER,1146422
2021-04-01,TATAPOWER,832886
2021-04-02,TATAPOWER,1162088
2021-04-05,TATAPOWER,3663605
2021-04-06,TATAPOWER,687474
2021-04-07,TATAPOWER,1188972
2021-04-08,TATAPOWER,1222801
2021-04-09,TATAPOWER,783485
2021-04-12,TATAPOWER,740046
2021-04-13,TATAPOWER,1187423
2021-04-14,TATAPOWER,893197
2021-04-15,TATAPOWER,1230689
2021-04-16,TATAPOWER,1073594
2021-04-19,TATAPOWER,853715
2021-04-20,TATAPOWER,1124212
2021-04-21,TATAPOWER,907248
2021-04-22,TATAPOWER,1030882
2021-04-23,TATAPOWER,681458
2021-04-26,TATAPOWER,755503
2021-04-27,TATAPOWER,920940
2021-04-28,TATAPOWER,1235147
2021-04-29,TATAPOWER,1047384
2021-04-30,TATAPOWER,1253039
2021-05-03,TATAPOWER,945437
2021-05-04,TATAPOWER,722873
2021-05-05,TATAPOWER,991020
2021-05-06,TATAPOWER,718667
2021-05-07,TATAPOWER,906954
2021-05-10,TATAPOWER,765787
2021-05-11,TATAPOWER,722315
2021-05-12,TATAPOWER,684848
2021-05-13,TATAPOWER,811878
2021-05-14,TATAPOWER,696151
2021-05-17,TATAPOWER,797828
2021-05-18,TATAPOWER,763622
2021-05-19,TATAPOWER,976429
2021-05-20,TATAPOWER,1181145
2021-05-21,TATAPOWER,676327
2021-05-24,TATAPOWER,1032156
2021-05-25,TATAPOWER,957397
2021-05-26,TATAPOWER,800133
2021-05-27,TATAPOWER,766349
2021-05-28,TATAPOWER,1228153
2021-05-31,TATAPOWER,697379
2021-06-01,TATAPOWER,1038105
2021-06-02,TATAPOWER,922090
2021-06-03,TATAPOWER,889130
2021-06-04,TATAPOWER,713452
2021-06-07,TATAPOWER,1126222
2021-06-08,TATAPOWER,1017829
2021-06-09,TATAPOWER,1227034
2021-06-10,TATAPOWER,1190677
2021-06-11,TATAPOWER,798476
2021-06-14,TATAPOWER,1155298
2021-06-15,TATAPOWER,963264
2021-06-16,TATAPOWER,1100154
2021-06-17,TATAPOWER,1034767
2021-06-18,TATAPOWER,717210
2021-06-21,TATAPOWER,715851
2021-06-22,TATAPOWER,1140214
2021-06-23,TATAPOWER,683665
2021-06-24,TATAPOWER,999847
2021-06-25,TATAPOWER,693870
2021-06-28,TATAPOWER,863630
2021-06-29,TATAPOWER,1218052
2021-06-30,TATAPOWER,1028614
2021-07-01,TATAPOWER,1111293
2021-07-02,TATAPOWER,899084
2021-07-05,TATAPOWER,985187
2021-07-06,TATAPOWER,1055883
2021-07-07,TATAPOWER,1223249
2021-07-08,TATAPOWER,1067239
2021-07-09,TATAPOWER,794851
2021-07-12,TATAPOWER,790926
2021-07-13,TATAPOWER,1003562
2021-07-14,TATAPOWER,781134
2021-07-15,TATAPOWER,873429
2021-07-16,TATAPOWER,775688
2021-07-19,TATAPOWER,1124061
2021-07-20,TATAPOWER,1118517
2021-07-21,TATAPOWER,1111758
2021-07-22,TATAPOWER,1019355
2021-07-23,TATAPOWER,1154763
2021-07-26,TATAPOWER,696646
2021-07-27,TATAPOWER,796239
2021-07-28,TATAPOWER,832266
2021-07-29,TATAPOWER,737009
2021-07-30,TATAPOWER,668721
2021-08-02,TATAPOWER,750961
2021-08-03,TATAPOWER,681242
2021-08-04,TATAPOWER,1093981
2021-08-05,TATAPOWER,733378
2021-08-06,TATAPOWER,675967
2021-08-09,TATAPOWER,788478
2021-08-10,TATAPOWER,1130371
2021-08-11,TATAPOWER,978053
2021-08-12,TATAPOWER,701133
2021-08-13,TATAPOWER,908970
2021-08-16,TATAPOWER,887589
2021-08-17,TATAPOWER,1084267
2021-08-18,TATAPOWER,705490
2021-08-19,TATAPOWER,1134439
2021-08-20,TATAPOWER,1149517
2021-08-23,TATAPOWER,989617
2021-08-24,TATAPOWER,1145746
2021-08-25,TATAPOWER,863033
2021-08-26,TATAPOWER,906400
2021-08-27,TATAPOWER,658263
2021-08-30,TATAPOWER,1118198
2021-08-31,TATAPOWER,1128269
2021-09-01,TATAPOWER,1075033
2021-09-02,TATAPOWER,801425
2021-09-03,TATAPOWER,1074634
2021-09-06,TATAPOWER,1048394
2021-09-07,TATAPOWER,851211
2021-09-08,TATAPOWER,864015
2021-09-09,TATAPOWER,1031638
2021-09-10,TATAPOWER,1006889
2021-09-13,TATAPOWER,956527
2021-09-14,TATAPOWER,875961
2021-09-15,TATAPOWER,1090260
2021-09-16,TATAPOWER,743569
2021-09-17,TATAPOWER,750269
2021-09-20,TATAPOWER,1038441
2021-09-21,TATAPOWER,851180
2021-09-22,TATAPOWER,1129999
2021-09-23,TATAPOWER,1099379
2021-09-24,TATAPOWER,956312
2021-09-27,TATAPOWER,1019443
2021-09-28,TATAPOWER,751385
2021-09-29,TATAPOWER,676369
2021-09-30,TATAPOWER,1117353
2021-10-01,TATAPOWER,938270
2021-10-04,TATAPOWER,665350
2021-10-05,TATAPOWER,1161307
2021-10-06,TATAPOWER,712128
2021-10-07,TATAPOWER,765070
2021-10-08,TATAPOWER,864128
2021-10-11,TATAPOWER,1052061
2021-10-12,TATAPOWER,698487
2021-10-13,TATAPOWER,1044921
2021-10-14,TATAPOWER,887019
2021-10-15,TATAPOWER,853965
2021-10-18,TATAPOWER,844307
2021-10-19,TATAPOWER,1026483
2021-10-20,TATAPOWER,732167
2021-10-21,TATAPOWER,883805
2021-10-22,TATAPOWER,1105179
2021-10-25,TATAPOWER,927636
2021-10-26,TATAPOWER,1099541
2021-10-27,TATAPOWER,3102840
2021-10-28,TATAPOWER,1064190
2021-10-29,TATAPOWER,988420
2021-11-01,TATAPOWER,791623
2021-11-02,TATAPOWER,1090528
2021-11-03,TATAPOWER,773347
2021-11-04,TATAPOWER,674030
2021-11-05,TATAPOWER,883112
2021-11-08,TATAPOWER,816917
2021-11-09,TATAPOWER,801572
2021-11-10,TATAPOWER,644654
2021-11-11,TATAPOWER,1012826
2021-11-12,TATAPOWER,1035375
2021-11-15,TATAPOWER,940070
2021-11-16,TATAPOWER,695406
2021-11-17,TATAPOWER,865573
2021-11-18,TATAPOWER,1042186
2021-11-19,TATAPOWER,801331
2021-11-22,TATAPOWER,629443
2021-11-23,TATAPOWER,837632
2021-11-24,TATAPOWER,1055021
2021-11-25,TATAPOWER,654668
2021-11-26,TATAPOWER,629609
2021-11-29,TATAPOWER,1078926
2021-11-30,TATAPOWER,1089434
2021-12-01,TATAPOWER,795952
2021-12-02,TATAPOWER,1004420
2021-12-03,TATAPOWER,1129789
2021-12-06,TATAPOWER,853884
2021-12-07,TATAPOWER,648797
2021-12-08,TATAPOWER,628191
2021-12-09,TATAPOWER,680706
2021-12-10,TATAPOWER,1070882
2021-12-13,TATAPOWER,786008
2021-12-14,TATAPOWER,880056
2021-12-15,TATAPOWER,1130224
2021-12-16,TATAPOWER,922995
2021-12-17,TATAPOWER,1085490
2021-12-20,TATAPOWER,1007770
2021-12-21,TATAPOWER,1115140
2021-12-22,TATAPOWER,3281472
2021-12-23,TATAPOWER,2857860
2021-12-24,TATAPOWER,670862
2021-12-27,TATAPOWER,934256
2021-12-28,TATAPOWER,745387
2021-12-29,TATAPOWER,959411
2021-12-30,TATAPOWER,892768
2021-12-31,TATAPOWER,714986
2022-01-03,TATAPOWER,628977
2022-01-04,TATAPOWER,1009927
2022-01-05,TATAPOWER,813504
2022-01-06,TATAPOWER,1002811
2022-01-07,TATAPOWER,821388
2022-01-10,TATAPOWER,660749
2022-01-11,TATAPOWER,779054
2022-01-12,TATAPOWER,1039007
2022-01-13,TATAPOWER,651504
2022-01-14,TATAPOWER,665464
2022-01-17,TATAPOWER,747657
2022-01-18,TATAPOWER,828973
2022-01-19,TATAPOWER,1011669
2022-01-20,TATAPOWER,754999
2022-01-21,TATAPOWER,3570482
2022-01-24,TATAPOWER,619900
2022-01-25,TATAPOWER,676179
2022-01-26,TATAPOWER,805474
2022-01-27,TATAPOWER,600040
2022-01-28,TATAPOWER,872249
2022-01-31,TATAPOWER,910360
2022-02-01,TATAPOWER,1076840
2022-02-02,TATAPOWER,925761
2022-02-03,TATAPOWER,962691
2022-02-04,TATAPOWER,1028250
2022-02-07,TATAPOWER,923765
2022-02-08,TATAPOWER,879376
2022-02-09,TATAPOWER,934352
2022-02-10,TATAPOWER,881464
2022-02-11,TATAPOWER,661840
2022-02-14,TATAPOWER,905736
2022-02-15,TATAPOWER,977578
2022-02-16,TATAPOWER,1078288
2022-02-17,TATAPOWER,600326
2022-02-18,TATAPOWER,671710
2022-02-21,TATAPOWER,741216
2022-02-22,TATAPOWER,671573
2022-02-23,TATAPOWER,758175
2022-02-24,TATAPOWER,1640058
2022-02-25,TATAPOWER,1031664
2022-02-28,TATAPOWER,609524
2022-03-01,TATAPOWER,801524
2022-03-02,TATAPOWER,733606
2022-03-03,TATAPOWER,988949
2022-03-04,TATAPOWER,1064581
2022-03-07,TATAPOWER,810416
2022-03-08,TATAPOWER,911155
2022-03-09,TATAPOWER,678800
2022-03-10,TATAPOWER,815021
2022-03-11,TATAPOWER,909506
2022-03-14,TATAPOWER,661292
2022-03-15,TATAPOWER,600735
2022-03-16,TATAPOWER,1048167
2022-03-17,TATAPOWER,973912
2022-03-18,TATAPOWER,1027634
2022-03-21,TATAPOWER,1714281
2022-03-22,TATAPOWER,743362
2022-03-23,TATAPOWER,821715
2022-03-24,TATAPOWER,664621
2022-03-25,TATAPOWER,883078
2022-03-28,TATAPOWER,612003
2022-03-29,TATAPOWER,573422
2022-03-30,TATAPOWER,865203
2022-03-31,TATAPOWER,1018452
2022-04-01,TATAPOWER,966488
2022-04-04,TATAPOWER,994887
2022-04-05,TATAPOWER,579919
2022-04-06,TATAPOWER,621358
2022-04-07,TATAPOWER,880654
2022-04-08,TATAPOWER,919753
2022-04-11,TATAPOWER,696448
2022-04-12,TATAPOWER,624880
2022-04-13,TATAPOWER,679714
2022-04-14,TATAPOWER,868103
2022-04-15,TATAPOWER,638786
2022-04-18,TATAPOWER,706770
2022-04-19,TATAPOWER,708931
2022-04-20,TATAPOWER,862568
2022-04-21,TATAPOWER,903069
2022-04-22,TATAPOWER,986389
2022-04-25,TATAPOWER,944900
2022-04-26,TATAPOWER,703347
2022-04-27,TATAPOWER,760416
2022-04-28,TATAPOWER,753415
2022-04-29,TATAPOWER,653835
2022-05-02,TATAPOWER,630908
2022-05-03,TATAPOWER,916226
2022-05-04,TATAPOWER,689018
2022-05-05,TATAPOWER,874821
2022-05-06,TATAPOWER,931753
2022-05-09,TATAPOWER,879471
2022-05-10,TATAPOWER,585466
2022-05-11,TATAPOWER,955844
2022-05-12,TATAPOWER,971425
2022-05-13,TATAPOWER,881592
2022-05-16,TATAPOWER,641086
2022-05-17,TATAPOWER,574325
2022-05-18,TATAPOWER,573443
2022-05-19,TATAPOWER,629576
2022-05-20,TATAPOWER,863668
2022-05-23,TATAPOWER,658510
2022-05-24,TATAPOWER,1011192
2022-05-25,TATAPOWER,581242
2022-05-26,TATAPOWER,819522
2022-05-27,TATAPOWER,614621
2022-05-30,TATAPOWER,842642
2022-05-31,TATAPOWER,984281
2022-06-01,TATAPOWER,932662
2022-06-02,TATAPOWER,640440
2022-06-03,TATAPOWER,3002881
2022-06-06,TATAPOWER,857888
2022-06-07,TATAPOWER,691300
2022-06-08,TATAPOWER,645062
2022-06-09,TATAPOWER,572224
2022-06-10,TATAPOWER,626471
2022-06-13,TATAPOWER,689008
2022-06-14,TATAPOWER,656785
2022-06-15,TATAPOWER,887290
2022-06-16,TATAPOWER,913955
2022-06-17,TATAPOWER,985735
2022-06-20,TATAPOWER,961052
2022-06-21,TATAPOWER,633356
2022-06-22,TATAPOWER,578438
2022-06-23,TATAPOWER,725509
2022-06-24,TATAPOWER,940888
2022-06-27,TATAPOWER,815331
2022-06-28,TATAPOWER,851369
2022-06-29,TATAPOWER,653817
2022-06-30,TATAPOWER,974622
2022-07-01,TATAPOWER,645126
2022-07-04,TATAPOWER,823568
2022-07-05,TATAPOWER,817218
2022-07-06,TATAPOWER,592186
2022-07-07,TATAPOWER,844302
2022-07-08,TATAPOWER,960926
2022-07-11,TATAPOWER,717613
2022-07-12,TATAPOWER,687707
2022-07-13,TATAPOWER,662659
2022-07-14,TATAPOWER,1821719
2022-07-15,TATAPOWER,2742558
2022-07-18,TATAPOWER,734093
2022-07-19,TATAPOWER,660296
2022-07-20,TATAPOWER,658972
2022-07-21,TATAPOWER,708685
2022-07-22,TATAPOWER,660836
2022-07-25,TATAPOWER,578376
2022-07-26,TATAPOWER,952739
2022-07-27,TATAPOWER,774559
2022-07-28,TATAPOWER,525941
2022-07-29,TATAPOWER,605342
2022-08-01,TATAPOWER,551554
2022-08-02,TATAPOWER,842615
2022-08-03,TATAPOWER,782794
2022-08-04,TATAPOWER,648320
2022-08-05,TATAPOWER,575657
2022-08-08,TATAPOWER,793968
2022-08-09,TATAPOWER,645131
2022-08-10,TATAPOWER,825114
2022-08-11,TATAPOWER,920196
2022-08-12,TATAPOWER,731426
2022-08-15,TATAPOWER,556381
2022-08-16,TATAPOWER,924123
2022-08-17,TATAPOWER,881607
2022-08-18,TATAPOWER,758774
2022-08-19,TATAPOWER,539732
2022-08-22,TATAPOWER,734956
2022-08-23,TATAPOWER,573328
2022-08-24,TATAPOWER,652913
2022-08-25,TATAPOWER,663477
2022-08-26,TATAPOWER,607244
2022-08-29,TATAPOWER,817755
2022-08-30,TATAPOWER,727173
2022-08-31,TATAPOWER,819555
2022-09-01,TATAPOWER,875563
2022-09-02,TATAPOWER,719021
2022-09-05,TATAPOWER,534170
2022-09-06,TATAPOWER,522559
2022-09-07,TATAPOWER,740753
2022-09-08,TATAPOWER,797315
2022-09-09,TATAPOWER,811083
2022-09-12,TATAPOWER,676798
2022-09-13,TATAPOWER,628229
2022-09-14,TATAPOWER,585354
2022-09-15,TATAPOWER,858618
2022-09-16,TATAPOWER,2744530
2022-09-19,TATAPOWER,739186
2022-09-20,TATAPOWER,829903
2022-09-21,TATAPOWER,577046
2022-09-22,TATAPOWER,647871
2022-09-23,TATAPOWER,687701
2022-09-26,TATAPOWER,735124
2022-09-27,TATAPOWER,872180
2022-09-28,TATAPOWER,663905
2022-09-29,TATAPOWER,844364
2022-09-30,TATAPOWER,916553
2022-10-03,TATAPOWER,740844
2022-10-04,TATAPOWER,843398
2022-10-05,TATAPOWER,512344
2022-10-06,TATAPOWER,836051
2022-10-07,TATAPOWER,807152
2022-10-10,TATAPOWER,774152
2022-10-11,TATAPOWER,809318
2022-10-12,TATAPOWER,564889
2022-10-13,TATAPOWER,828849
2022-10-14,TATAPOWER,701022
2022-10-17,TATAPOWER,640373
2022-10-18,TATAPOWER,797179
2022-10-19,TATAPOWER,765500
2022-10-20,TATAPOWER,692908
2022-10-21,TATAPOWER,594200
2022-10-24,TATAPOWER,599799
2022-10-25,TATAPOWER,813590
2022-10-26,TATAPOWER,697006
2022-10-27,TATAPOWER,546480
2022-10-28,TATAPOWER,758286
2022-10-31,TATAPOWER,724559
2022-11-01,TATAPOWER,527234
2022-11-02,TATAPOWER,498326
2022-11-03,TATAPOWER,795724
2022-11-04,TATAPOWER,719997
2022-11-07,TATAPOWER,610495
2022-11-08,TATAPOWER,545358
2022-11-09,TATAPOWER,720623
2022-11-10,TATAPOWER,874736
2022-11-11,TATAPOWER,721106
2022-11-14,TATAPOWER,622314
2022-11-15,TATAPOWER,859584
2022-11-16,TATAPOWER,747611
2022-11-17,TATAPOWER,652627
2022-11-18,TATAPOWER,494198
2022-11-21,TATAPOWER,838253
2022-11-22,TATAPOWER,632034
2022-11-23,TATAPOWER,515983
2022-11-24,TATAPOWER,500792
2022-11-25,TATAPOWER,619628
2022-11-28,TATAPOWER,881395
2022-11-29,TATAPOWER,736688
2022-11-30,TATAPOWER,702861
2022-12-01,TATAPOWER,604803
2022-12-02,TATAPOWER,868725
2022-12-05,TATAPOWER,706979
2022-12-06,TATAPOWER,833965
2022-12-07,TATAPOWER,569493
2022-12-08,TATAPOWER,750769
2022-12-09,TATAPOWER,816156
2022-12-12,TATAPOWER,564452
2022-12-13,TATAPOWER,590839
2022-12-14,TATAPOWER,702085
2022-12-15,TATAPOWER,500276
2022-12-16,TATAPOWER,512370
2022-12-19,TATAPOWER,632374
2022-12-20,TATAPOWER,848324
2022-12-21,TATAPOWER,774674
2022-12-22,TATAPOWER,789473
2022-12-23,TATAPOWER,570758
2022-12-26,TATAPOWER,839217
2022-12-27,TATAPOWER,512790
2022-12-28,TATAPOWER,533010
2022-12-29,TATAPOWER,592953
2022-12-30,TATAPOWER,527476
2023-01-02,TATAPOWER,755530
2023-01-03,TATAPOWER,878106
2023-01-04,TATAPOWER,825864
2023-01-05,TATAPOWER,755385
2023-01-06,TATAPOWER,690820
2023-01-09,TATAPOWER,687262
2023-01-10,TATAPOWER,799690
2023-01-11,TATAPOWER,638071
2023-01-12,TATAPOWER,700417
2023-01-13,TATAPOWER,826640
2023-01-16,TATAPOWER,563013
2023-01-17,TATAPOWER,544275
2023-01-18,TATAPOWER,792586
2023-01-19,TATAPOWER,561080
2023-01-20,TATAPOWER,752950
2023-01-23,TATAPOWER,770507
2023-01-24,TATAPOWER,602943
2023-01-25,TATAPOWER,761380
2023-01-26,TATAPOWER,865773
2023-01-27,TATAPOWER,781909
2023-01-30,TATAPOWER,786727
2023-01-31,TATAPOWER,490789
2023-02-01,TATAPOWER,859748
2023-02-02,TATAPOWER,587320
2023-02-03,TATAPOWER,616502
2023-02-06,TATAPOWER,813633
2023-02-07,TATAPOWER,615989
2023-02-08,TATAPOWER,686638
2023-02-09,TATAPOWER,646044
2023-02-10,TATAPOWER,840070
2023-02-13,TATAPOWER,684924
2023-02-14,TATAPOWER,480024
2023-02-15,TATAPOWER,768922
2023-02-16,TATAPOWER,738829
2023-02-17,TATAPOWER,798398
2023-02-20,TATAPOWER,848443
2023-02-21,TATAPOWER,796386
2023-02-22,TATAPOWER,546911
2023-02-23,TATAPOWER,656201
2023-02-24,TATAPOWER,502343
2023-02-27,TATAPOWER,643308
2023-02-28,TATAPOWER,642929
2023-03-01,TATAPOWER,791845
2023-03-02,TATAPOWER,768133
2023-03-03,TATAPOWER,554516
2023-03-06,TATAPOWER,649912
2023-03-07,TATAPOWER,768941
2023-03-08,TATAPOWER,706263
2023-03-09,TATAPOWER,828142
2023-03-10,TATAPOWER,730580
2023-03-13,TATAPOWER,726399
2023-03-14,TATAPOWER,569098
2023-03-15,TATAPOWER,618422
2023-03-16,TATAPOWER,712070
2023-03-17,TATAPOWER,733993
2023-03-20,TATAPOWER,740173
2023-03-21,TATAPOWER,470726
2023-03-22,TATAPOWER,814780
2023-03-23,TATAPOWER,581852
2023-03-24,TATAPOWER,485892
2023-03-27,TATAPOWER,495548
2023-03-28,TATAPOWER,716475
2023-03-29,TATAPOWER,829568
2023-03-30,TATAPOWER,638212
2023-03-31,TATAPOWER,843595
2023-04-03,TATAPOWER,825197
2023-04-04,TATAPOWER,619700
2023-04-05,TATAPOWER,801149
2023-04-06,TATAPOWER,674584
2023-04-07,TATAPOWER,652673
2023-04-10,TATAPOWER,610018
2023-04-11,TATAPOWER,742666
2023-04-12,TATAPOWER,675489
2023-04-13,TATAPOWER,819181
2023-04-14,TATAPOWER,813578
2023-04-17,TATAPOWER,492508
2023-04-18,TATAPOWER,700508
2023-04-19,TATAPOWER,736238
2023-04-20,TATAPOWER,723010
2023-04-21,TATAPOWER,756004
2023-04-24,TATAPOWER,604337
2023-04-25,TATAPOWER,783714
2023-04-26,TATAPOWER,740817
2023-04-27,TATAPOWER,536927
2023-04-28,TATAPOWER,645624
2023-05-01,TATAPOWER,689291
2023-05-02,TATAPOWER,1026934
2023-05-03,TATAPOWER,740449
2023-05-04,TATAPOWER,824942
2023-05-05,TATAPOWER,711832
2023-05-08,TATAPOWER,798963
2023-05-09,TATAPOWER,570832
2023-05-10,TATAPOWER,716088
2023-05-11,TATAPOWER,760299
2023-05-12,TATAPOWER,633770
2023-05-15,TATAPOWER,626839
2023-05-16,TATAPOWER,519221
2023-05-17,TATAPOWER,672428
2023-05-18,TATAPOWER,611032
2023-05-19,TATAPOWER,518816
2023-05-22,TATAPOWER,505050
2023-05-23,TATAPOWER,483874
2023-05-24,TATAPOWER,545722
2023-05-25,TATAPOWER,463625
2023-05-26,TATAPOWER,472495
2023-05-29,TATAPOWER,562936
2023-05-30,TATAPOWER,800957
2023-05-31,TATAPOWER,740779
2023-06-01,TATAPOWER,700206
2023-06-02,TATAPOWER,502703
2023-06-05,TATAPOWER,476976
