date,company,sentiment_score
2019-08-28,HDFCBANK,0.218
2019-08-29,HDFCBANK,0.347
2019-08-30,HDFCBANK,0.21
2019-09-02,HDFCBANK,0.174
2019-09-03,HDFCBANK,0.26
2019-09-04,HDFCBANK,0.335
2019-09-05,HDFCBANK,0.188
2019-09-06,HDFCBANK,0.287
2019-09-09,HDFCBANK,0.345
2019-09-10,HDFCBANK,0.056
2019-09-11,HDFCBANK,0.228
2019-09-12,HDFCBANK,0.336
2019-09-13,HDFCBANK,0.157
2019-09-16,HDFCBANK,0.284
2019-09-17,HDFCBANK,0.176
2019-09-18,HDFCBANK,0.226
2019-09-19,HDFCBANK,0.102
2019-09-20,HDFCBANK,0.138
2019-09-23,HDFCBANK,0.267
2019-09-24,HDFCBANK,0.219
2019-09-25,HDFCBANK,0.1
2019-09-26,HDFCBANK,0.252
2019-09-27,HDFCBANK,0.308
2019-09-30,HDFCBANK,0.229
2019-10-01,HDFCBANK,0.123
2019-10-02,HDFCBANK,0.273
2019-10-03,HDFCBANK,0.131
2019-10-04,HDFCBANK,0.329
2019-10-07,HDFCBANK,0.058
2019-10-08,HDFCBANK,0.063
2019-10-09,HDFCBANK,0.23
2019-10-10,HDFCBANK,0.239
2019-10-11,HDFCBANK,0.182
2019-10-14,HDFCBANK,0.141
2019-10-15,HDFCBANK,0.221
2019-10-16,HDFCBANK,0.568
2019-10-17,HDFCBANK,0.188
2019-10-18,HDFCBANK,0.328
2019-10-21,HDFCBANK,0.196
2019-10-22,HDFCBANK,0.215
2019-10-23,HDFCBANK,0.158
2019-10-24,HDFCBANK,0.129
2019-10-25,HDFCBANK,0.112
2019-10-28,HDFCBANK,0.055
2019-10-29,HDFCBANK,0.192
2019-10-30,HDFCBANK,0.077
2019-10-31,HDFCBANK,0.24
2019-11-01,HDFCBANK,0.331
2019-11-04,HDFCBANK,0.239
2019-11-05,HDFCBANK,0.152
2019-11-06,HDFCBANK,0.14
2019-11-07,HDFCBANK,0.333
2019-11-08,HDFCBANK,0.344
2019-11-11,HDFCBANK,0.306
2019-11-12,HDFCBANK,0.308
2019-11-13,HDFCBANK,0.076
2019-11-14,HDFCBANK,0.102
2019-11-15,HDFCBANK,0.256
2019-11-18,HDFCBANK,0.333
2019-11-19,HDFCBANK,0.311
2019-11-20,HDFCBANK,0.331
2019-11-21,HDFCBANK,0.152
2019-11-22,HDFCBANK,0.229
2019-11-25,HDFCBANK,0.137
2019-11-26,HDFCBANK,0.171
2019-11-27,HDFCBANK,0.278
2019-11-28,HDFCBANK,0.114
2019-11-29,HDFCBANK,0.191
2019-12-02,HDFCBANK,0.321
2019-12-03,HDFCBANK,0.279
2019-12-04,HDFCBANK,0.162
2019-12-05,HDFCBANK,0.135
2019-12-06,HDFCBANK,0.331
2019-12-09,HDFCBANK,0.298
2019-12-10,HDFCBANK,0.253
2019-12-11,HDFCBANK,0.329
2019-12-12,HDFCBANK,0.3
2019-12-13,HDFCBANK,0.319
2019-12-16,HDFCBANK,0.315
2019-12-17,HDFCBANK,0.31
2019-12-18,HDFCBANK,0.274
2019-12-19,HDFCBANK,0.294
2019-12-20,HDFCBANK,0.33
2019-12-23,HDFCBANK,0.248
2019-12-24,HDFCBANK,0.244
2019-12-25,HDFCBANK,0.242
2019-12-26,HDFCBANK,0.292
2019-12-27,HDFCBANK,0.285
2019-12-30,HDFCBANK,0.138
2019-12-31,HDFCBANK,0.271
2020-01-01,HDFCBANK,0.221
2020-01-02,HDFCBANK,0.118
2020-01-03,HDFCBANK,0.306
2020-01-06,HDFCBANK,0.101
2020-01-07,HDFCBANK,0.073
2020-01-08,HDFCBANK,0.094
2020-01-09,HDFCBANK,0.18
2020-01-10,HDFCBANK,0.169
2020-01-13,HDFCBANK,0.266
2020-01-14,HDFCBANK,0.348
2020-01-15,HDFCBANK,0.25
2020-01-16,HDFCBANK,0.256
2020-01-17,HDFCBANK,0.342
2020-01-20,HDFCBANK,0.336
2020-01-21,HDFCBANK,0.192
2020-01-22,HDFCBANK,0.337
2020-01-23,HDFCBANK,0.267
2020-01-24,HDFCBANK,0.249
2020-01-27,HDFCBANK,0.093
2020-01-28,HDFCBANK,-0.04
2020-01-29,HDFCBANK,0.265
2020-01-30,HDFCBANK,0.225
2020-01-31,HDFCBANK,0.221
2020-02-03,HDFCBANK,0.245
2020-02-04,HDFCBANK,0.317
2020-02-05,HDFCBANK,0.106
2020-02-06,HDFCBANK,0.296
2020-02-07,HDFCBANK,0.106
2020-02-10,HDFCBANK,0.152
2020-02-11,HDFCBANK,0.179
2020-02-12,HDFCBANK,0.143
2020-02-13,HDFCBANK,0.115
2020-02-14,HDFCBANK,0.096
2020-02-17,HDFCBANK,0.115
2020-02-18,HDFCBANK,0.296
2020-02-19,HDFCBANK,0.09
2020-02-20,HDFCBANK,0.093
2020-02-21,HDFCBANK,0.303
2020-02-24,HDFCBANK,0.286
2020-02-25,HDFCBANK,0.12
2020-02-26,HDFCBANK,0.085
2020-02-27,HDFCBANK,0.129
2020-02-28,HDFCBANK,0.239
2020-03-02,HDFCBANK,0.184
2020-03-03,HDFCBANK,0.093
2020-03-04,HDFCBANK,0.085
2020-03-05,HDFCBANK,0.148
2020-03-06,HDFCBANK,0.175
2020-03-09,HDFCBANK,0.244
2020-03-10,HDFCBANK,0.361
2020-03-11,HDFCBANK,0.325
2020-03-12,HDFCBANK,0.279
2020-03-13,HDFCBANK,0.306
2020-03-16,HDFCBANK,0.204
2020-03-17,HDFCBANK,0.182
2020-03-18,HDFCBANK,0.309
2020-03-19,HDFCBANK,0.152
2020-03-20,HDFCBANK,0.182
2020-03-23,HDFCBANK,0.118
2020-03-24,HDFCBANK,0.129
2020-03-25,HDFCBANK,0.38
2020-03-26,HDFCBANK,0.264
2020-03-27,HDFCBANK,0.298
2020-03-30,HDFCBANK,0.264
2020-03-31,HDFCBANK,0.281
2020-04-01,HDFCBANK,0.202
2020-04-02,HDFCBANK,0.242
2020-04-03,HDFCBANK,0.192
2020-04-06,HDFCBANK,0.282
2020-04-07,HDFCBANK,0.343
2020-04-08,HDFCBANK,0.228
2020-04-09,HDFCBANK,0.129
2020-04-10,HDFCBANK,0.243
2020-04-13,HDFCBANK,0.218
2020-04-14,HDFCBANK,0.135
2020-04-15,HDFCBANK,0.097
2020-04-16,HDFCBANK,0.168
2020-04-17,HDFCBANK,0.363
2020-04-20,HDFCBANK,0.317
2020-04-21,HDFCBANK,0.135
2020-04-22,HDFCBANK,0.321
2020-04-23,HDFCBANK,0.335
2020-04-24,HDFCBANK,0.099
2020-04-27,HDFCBANK,0.163
2020-04-28,HDFCBANK,0.37
2020-04-29,HDFCBANK,0.263
2020-04-30,HDFCBANK,0.678
2020-05-01,HDFCBANK,0.35
2020-05-04,HDFCBANK,0.173
2020-05-05,HDFCBANK,0.248
2020-05-06,HDFCBANK,0.115
2020-05-07,HDFCBANK,0.11
2020-05-08,HDFCBANK,0.294
2020-05-11,HDFCBANK,0.316
2020-05-12,HDFCBANK,0.147
2020-05-13,HDFCBANK,0.247
2020-05-14,HDFCBANK,0.376
2020-05-15,HDFCBANK,0.311
2020-05-18,HDFCBANK,0.244
2020-05-19,HDFCBANK,0.06
2020-05-20,HDFCBANK,0.251
2020-05-21,HDFCBANK,0.205
2020-05-22,HDFCBANK,0.364
2020-05-25,HDFCBANK,0.159
2020-05-26,HDFCBANK,0.269
2020-05-27,HDFCBANK,0.177
2020-05-28,HDFCBANK,0.384
2020-05-29,HDFCBANK,0.38
2020-06-01,HDFCBANK,0.231
2020-06-02,HDFCBANK,0.202
2020-06-03,HDFCBANK,0.277
2020-06-04,HDFCBANK,0.269
2020-06-05,HDFCBANK,0.295
2020-06-08,HDFCBANK,0.164
2020-06-09,HDFCBANK,0.272
2020-06-10,HDFCBANK,0.22
2020-06-11,HDFCBANK,0.162
2020-06-12,HDFCBANK,0.135
2020-06-15,HDFCBANK,0.117
2020-06-16,HDFCBANK,0.145
2020-06-17,HDFCBANK,0.139
2020-06-18,HDFCBANK,0.13
2020-06-19,HDFCBANK,0.238
2020-06-22,HDFCBANK,0.333
2020-06-23,HDFCBANK,0.269
2020-06-24,HDFCBANK,0.357
2020-06-25,HDFCBANK,0.138
2020-06-26,HDFCBANK,0.285
2020-06-29,HDFCBANK,0.219
2020-06-30,HDFCBANK,0.747
2020-07-01,HDFCBANK,0.326
2020-07-02,HDFCBANK,0.384
2020-07-03,HDFCBANK,0.416
2020-07-06,HDFCBANK,0.39
2020-07-07,HDFCBANK,0.229
2020-07-08,HDFCBANK,0.258
2020-07-09,HDFCBANK,0.266
2020-07-10,HDFCBANK,0.258
2020-07-13,HDFCBANK,0.345
2020-07-14,HDFCBANK,0.232
2020-07-15,HDFCBANK,0.155
2020-07-16,HDFCBANK,0.25
2020-07-17,HDFCBANK,0.204
2020-07-20,HDFCBANK,-0.027
2020-07-21,HDFCBANK,0.298
2020-07-22,HDFCBANK,0.216
2020-07-23,HDFCBANK,0.193
2020-07-24,HDFCBANK,0.162
2020-07-27,HDFCBANK,0.398
2020-07-28,HDFCBANK,0.244
2020-07-29,HDFCBANK,0.362
2020-07-30,HDFCBANK,0.31
2020-07-31,HDFCBANK,0.414
2020-08-03,HDFCBANK,0.326
2020-08-04,HDFCBANK,0.204
2020-08-05,HDFCBANK,0.146
2020-08-06,HDFCBANK,0.284
2020-08-07,HDFCBANK,0.287
2020-08-10,HDFCBANK,0.294
2020-08-11,HDFCBANK,0.144
2020-08-12,HDFCBANK,0.159
2020-08-13,HDFCBANK,0.165
2020-08-14,HDFCBANK,0.361
2020-08-17,HDFCBANK,0.688
2020-08-18,HDFCBANK,0.435
2020-08-19,HDFCBANK,0.362
2020-08-20,HDFCBANK,0.28
2020-08-21,HDFCBANK,0.292
2020-08-24,HDFCBANK,0.354
2020-08-25,HDFCBANK,0.189
2020-08-26,HDFCBANK,0.18
2020-08-27,HDFCBANK,0.231
2020-08-28,HDFCBANK,0.196
2020-08-31,HDFCBANK,0.209
2020-09-01,HDFCBANK,0.167
2020-09-02,HDFCBANK,0.383
2020-09-03,HDFCBANK,0.103
2020-09-04,HDFCBANK,0.342
2020-09-07,HDFCBANK,0.357
2020-09-08,HDFCBANK,0.418
2020-09-09,HDFCBANK,0.361
2020-09-10,HDFCBANK,0.352
2020-09-11,HDFCBANK,0.157
2020-09-14,HDFCBANK,0.276
2020-09-15,HDFCBANK,0.171
2020-09-16,HDFCBANK,0.438
2020-09-17,HDFCBANK,0.153
2020-09-18,HDFCBANK,0.387
2020-09-21,HDFCBANK,0.236
2020-09-22,HDFCBANK,0.442
2020-09-23,HDFCBANK,0.42
2020-09-24,HDFCBANK,0.29
2020-09-25,HDFCBANK,0.31
2020-09-28,HDFCBANK,0.202
2020-09-29,HDFCBANK,0.275
2020-09-30,HDFCBANK,0.244
2020-10-01,HDFCBANK,0.448
2020-10-02,HDFCBANK,0.439
2020-10-05,HDFCBANK,0.417
2020-10-06,HDFCBANK,0.418
2020-10-07,HDFCBANK,0.454
2020-10-08,HDFCBANK,0.389
2020-10-09,HDFCBANK,0.385
2020-10-12,HDFCBANK,0.347
2020-10-13,HDFCBANK,0.221
2020-10-14,HDFCBANK,0.3
2020-10-15,HDFCBANK,0.209
2020-10-16,HDFCBANK,0.35
2020-10-19,HDFCBANK,0.454
2020-10-20,HDFCBANK,0.339
2020-10-21,HDFCBANK,0.381
2020-10-22,HDFCBANK,0.462
2020-10-23,HDFCBANK,0.378
2020-10-26,HDFCBANK,0.372
2020-10-27,HDFCBANK,0.317
2020-10-28,HDFCBANK,0.334
2020-10-29,HDFCBANK,0.433
2020-10-30,HDFCBANK,0.243
2020-11-02,HDFCBANK,0.362
2020-11-03,HDFCBANK,0.471
2020-11-04,HDFCBANK,0.416
2020-11-05,HDFCBANK,0.332
2020-11-06,HDFCBANK,0.226
2020-11-09,HDFCBANK,0.23
2020-11-10,HDFCBANK,0.448
2020-11-11,HDFCBANK,0.346
2020-11-12,HDFCBANK,0.302
2020-11-13,HDFCBANK,0.465
2020-11-16,HDFCBANK,0.444
2020-11-17,HDFCBANK,0.364
2020-11-18,HDFCBANK,0.419
2020-11-19,HDFCBANK,0.368
2020-11-20,HDFCBANK,0.466
2020-11-23,HDFCBANK,0.329
2020-11-24,HDFCBANK,0.284
2020-11-25,HDFCBANK,0.4
2020-11-26,HDFCBANK,0.42
2020-11-27,HDFCBANK,0.477
2020-11-30,HDFCBANK,0.417
2020-12-01,HDFCBANK,0.431
2020-12-02,HDFCBANK,0.388
2020-12-03,HDFCBANK,0.298
2020-12-04,HDFCBANK,0.213
2020-12-07,HDFCBANK,0.235
2020-12-08,HDFCBANK,0.333
2020-12-09,HDFCBANK,0.422
2020-12-10,HDFCBANK,0.226
2020-12-11,HDFCBANK,0.38
2020-12-14,HDFCBANK,0.399
2020-12-15,HDFCBANK,0.467
2020-12-16,HDFCBANK,0.39
2020-12-17,HDFCBANK,0.342
2020-12-18,HDFCBANK,0.547
2020-12-21,HDFCBANK,0.203
2020-12-22,HDFCBANK,0.35
2020-12-23,HDFCBANK,0.408
2020-12-24,HDFCBANK,0.402
2020-12-25,HDFCBANK,0.321
2020-12-28,HDFCBANK,0.294
2020-12-29,HDFCBANK,0.474
2020-12-30,HDFCBANK,0.263
2020-12-31,HDFCBANK,0.636
2021-01-01,HDFCBANK,0.38
2021-01-04,HDFCBANK,0.339
2021-01-05,HDFCBANK,0.421
2021-01-06,HDFCBANK,0.27
2021-01-07,HDFCBANK,0.438
2021-01-08,HDFCBANK,0.332
2021-01-11,HDFCBANK,0.42
2021-01-12,HDFCBANK,0.301
2021-01-13,HDFCBANK,0.476
2021-01-14,HDFCBANK,0.478
2021-01-15,HDFCBANK,0.385
2021-01-18,HDFCBANK,0.257
2021-01-19,HDFCBANK,0.44
2021-01-20,HDFCBANK,0.386
2021-01-21,HDFCBANK,0.371
2021-01-22,HDFCBANK,0.273
2021-01-25,HDFCBANK,0.346
2021-01-26,HDFCBANK,0.461
2021-01-27,HDFCBANK,0.27
2021-01-28,HDFCBANK,0.495
2021-01-29,HDFCBANK,0.402
2021-02-01,HDFCBANK,0.235
2021-02-02,HDFCBANK,0.737
2021-02-03,HDFCBANK,0.456
2021-02-04,HDFCBANK,0.271
2021-02-05,HDFCBANK,0.313
2021-02-08,HDFCBANK,0.349
2021-02-09,HDFCBANK,0.258
2021-02-10,HDFCBANK,0.491
2021-02-11,HDFCBANK,0.499
2021-02-12,HDFCBANK,0.458
2021-02-15,HDFCBANK,0.354
2021-02-16,HDFCBANK,0.361
2021-02-17,HDFCBANK,0.252
2021-02-18,HDFCBANK,0.346
2021-02-19,HDFCBANK,0.306
2021-02-22,HDFCBANK,0.456
2021-02-23,HDFCBANK,0.281
2021-02-24,HDFCBANK,0.272
2021-02-25,HDFCBANK,0.435
2021-02-26,HDFCBANK,0.233
2021-03-01,HDFCBANK,0.305
2021-03-02,HDFCBANK,0.497
2021-03-03,HDFCBANK,0.449
2021-03-04,HDFCBANK,0.423
2021-03-05,HDFCBANK,0.354
2021-03-08,HDFCBANK,0.227
2021-03-09,HDFCBANK,0.24
2021-03-10,HDFCBANK,0.391
2021-03-11,HDFCBANK,0.142
2021-03-12,HDFCBANK,0.52
2021-03-15,HDFCBANK,0.461
2021-03-16,HDFCBANK,0.447
2021-03-17,HDFCBANK,0.42
2021-03-18,HDFCBANK,0.327
2021-03-19,HDFCBANK,0.248
2021-03-22,HDFCBANK,0.427
2021-03-23,HDFCBANK,0.708
2021-03-24,HDFCBANK,0.247
2021-03-25,HDFCBANK,0.27
2021-03-26,HDFCBANK,0.314
2021-03-29,HDFCBANK,0.417
2021-03-30,HDFCBANK,0.349
2021-03-31,HDFCBANK,0.363
2021-04-01,HDFCBANK,0.268
2021-04-02,HDFCBANK,0.251
2021-04-05,HDFCBANK,0.458
2021-04-06,HDFCBANK,0.423
2021-04-07,HDFCBANK,0.337
2021-04-08,HDFCBANK,0.531
2021-04-09,HDFCBANK,0.464
2021-04-12,HDFCBANK,0.275
2021-04-13,HDFCBANK,0.256
2021-04-14,HDFCBANK,0.422
2021-04-15,HDFCBANK,0.48
2021-04-16,HDFCBANK,0.412
2021-04-19,HDFCBANK,0.439
2021-04-20,HDFCBANK,0.394
2021-04-21,HDFCBANK,0.433
2021-04-22,HDFCBANK,0.381
2021-04-23,HDFCBANK,0.483
2021-04-26,HDFCBANK,0.479
2021-04-27,HDFCBANK,0.4
2021-04-28,HDFCBANK,0.267
2021-04-29,HDFCBANK,0.265
2021-04-30,HDFCBANK,0.259
2021-05-03,HDFCBANK,0.467
2021-05-04,HDFCBANK,0.291
2021-05-05,HDFCBANK,0.43
2021-05-06,HDFCBANK,0.363
2021-05-07,HDFCBANK,0.265
2021-05-10,HDFCBANK,0.443
2021-05-11,HDFCBANK,0.339
2021-05-12,HDFCBANK,0.448
2021-05-13,HDFCBANK,-0.07
2021-05-14,HDFCBANK,0.053
2021-05-17,HDFCBANK,0.376
2021-05-18,HDFCBANK,0.32
2021-05-19,HDFCBANK,0.441
2021-05-20,HDFCBANK,0.48
2021-05-21,HDFCBANK,0.502
2021-05-24,HDFCBANK,0.396
2021-05-25,HDFCBANK,0.321
2021-05-26,HDFCBANK,0.521
2021-05-27,HDFCBANK,0.416
2021-05-28,HDFCBANK,0.509
2021-05-31,HDFCBANK,0.422
2021-06-01,HDFCBANK,0.421
2021-06-02,HDFCBANK,0.422
2021-06-03,HDFCBANK,0.457
2021-06-04,HDFCBANK,0.506
2021-06-07,HDFCBANK,0.419
2021-06-08,HDFCBANK,0.345
2021-06-09,HDFCBANK,0.493
2021-06-10,HDFCBANK,0.487
2021-06-11,HDFCBANK,0.442
2021-06-14,HDFCBANK,0.37
2021-06-15,HDFCBANK,0.398
2021-06-16,HDFCBANK,0.423
2021-06-17,HDFCBANK,0.291
2021-06-18,HDFCBANK,0.342
2021-06-21,HDFCBANK,0.655
2021-06-22,HDFCBANK,0.334
2021-06-23,HDFCBANK,0.299
2021-06-24,HDFCBANK,0.309
2021-06-25,HDFCBANK,0.449
2021-06-28,HDFCBANK,0.37
2021-06-29,HDFCBANK,0.346
2021-06-30,HDFCBANK,0.541
2021-07-01,HDFCBANK,0.39
2021-07-02,HDFCBANK,0.414
2021-07-05,HDFCBANK,0.491
2021-07-06,HDFCBANK,0.325
2021-07-07,HDFCBANK,0.438
2021-07-08,HDFCBANK,0.354
2021-07-09,HDFCBANK,0.313
2021-07-12,HDFCBANK,0.543
2021-07-13,HDFCBANK,0.365
2021-07-14,HDFCBANK,0.215
2021-07-15,HDFCBANK,0.299
2021-07-16,HDFCBANK,0.456
2021-07-19,HDFCBANK,0.567
2021-07-20,HDFCBANK,0.559
2021-07-21,HDFCBANK,0.374
2021-07-22,HDFCBANK,0.37
2021-07-23,HDFCBANK,0.527
2021-07-26,HDFCBANK,0.297
2021-07-27,HDFCBANK,0.345
2021-07-28,HDFCBANK,0.459
2021-07-29,HDFCBANK,0.509
2021-07-30,HDFCBANK,0.521
2021-08-02,HDFCBANK,0.294
2021-08-03,HDFCBANK,0.393
2021-08-04,HDFCBANK,0.402
2021-08-05,HDFCBANK,0.347
2021-08-06,HDFCBANK,0.425
2021-08-09,HDFCBANK,0.493
2021-08-10,HDFCBANK,0.318
2021-08-11,HDFCBANK,0.571
2021-08-12,HDFCBANK,0.495
2021-08-13,HDFCBANK,0.37
2021-08-16,HDFCBANK,0.417
2021-08-17,HDFCBANK,0.532
2021-08-18,HDFCBANK,0.577
2021-08-19,HDFCBANK,0.422
2021-08-20,HDFCBANK,0.624
2021-08-23,HDFCBANK,0.034
2021-08-24,HDFCBANK,0.471
2021-08-25,HDFCBANK,0.466
2021-08-26,HDFCBANK,0.375
2021-08-27,HDFCBANK,0.296
2021-08-30,HDFCBANK,0.394
2021-08-31,HDFCBANK,0.383
2021-09-01,HDFCBANK,0.343
2021-09-02,HDFCBANK,0.418
2021-09-03,HDFCBANK,0.5
2021-09-06,HDFCBANK,0.526
2021-09-07,HDFCBANK,0.379
2021-09-08,HDFCBANK,0.464
2021-09-09,HDFCBANK,0.386
2021-09-10,HDFCBANK,0.35
2021-09-13,HDFCBANK,0.421
2021-09-14,HDFCBANK,0.39
2021-09-15,HDFCBANK,0.398
2021-09-16,HDFCBANK,-0.0
2021-09-17,HDFCBANK,0.5
2021-09-20,HDFCBANK,0.585
2021-09-21,HDFCBANK,0.467
2021-09-22,HDFCBANK,0.366
2021-09-23,HDFCBANK,1.0
2021-09-24,HDFCBANK,0.39
2021-09-27,HDFCBANK,0.387
2021-09-28,HDFCBANK,0.388
2021-09-29,HDFCBANK,0.347
2021-09-30,HDFCBANK,0.425
2021-10-01,HDFCBANK,0.578
2021-10-04,HDFCBANK,0.474
2021-10-05,HDFCBANK,0.39
2021-10-06,HDFCBANK,0.431
2021-10-07,HDFCBANK,0.38
2021-10-08,HDFCBANK,0.54
2021-10-11,HDFCBANK,0.367
2021-10-12,HDFCBANK,0.325
2021-10-13,HDFCBANK,0.605
2021-10-14,HDFCBANK,0.434
2021-10-15,HDFCBANK,0.499
2021-10-18,HDFCBANK,0.365
2021-10-19,HDFCBANK,0.454
2021-10-20,HDFCBANK,0.393
2021-10-21,HDFCBANK,0.353
2021-10-22,HDFCBANK,0.455
2021-10-25,HDFCBANK,0.458
2021-10-26,HDFCBANK,0.35
2021-10-27,HDFCBANK,0.58
2021-10-28,HDFCBANK,0.506
2021-10-29,HDFCBANK,0.577
2021-11-01,HDFCBANK,0.447
2021-11-02,HDFCBANK,0.434
2021-11-03,HDFCBANK,0.505
2021-11-04,HDFCBANK,0.373
2021-11-05,HDFCBANK,0.585
2021-11-08,HDFCBANK,0.395
2021-11-09,HDFCBANK,0.534
2021-11-10,HDFCBANK,0.591
2021-11-11,HDFCBANK,0.391
2021-11-12,HDFCBANK,0.422
2021-11-15,HDFCBANK,0.492
2021-11-16,HDFCBANK,0.393
2021-11-17,HDFCBANK,0.54
2021-11-18,HDFCBANK,0.349
2021-11-19,HDFCBANK,0.34
2021-11-22,HDFCBANK,0.412
2021-11-23,HDFCBANK,0.502
2021-11-24,HDFCBANK,0.598
2021-11-25,HDFCBANK,0.403
2021-11-26,HDFCBANK,0.524
2021-11-29,HDFCBANK,0.488
2021-11-30,HDFCBANK,0.448
2021-12-01,HDFCBANK,0.357
2021-12-02,HDFCBANK,0.366
2021-12-03,HDFCBANK,0.502
2021-12-06,HDFCBANK,0.616
2021-12-07,HDFCBANK,0.617
2021-12-08,HDFCBANK,0.354
2021-12-09,HDFCBANK,0.38
2021-12-10,HDFCBANK,0.47
2021-12-13,HDFCBANK,0.609
2021-12-14,HDFCBANK,0.435
2021-12-15,HDFCBANK,0.588
2021-12-16,HDFCBANK,0.341
2021-12-17,HDFCBANK,0.344
2021-12-20,HDFCBANK,0.457
2021-12-21,HDFCBANK,0.446
2021-12-22,HDFCBANK,0.416
2021-12-23,HDFCBANK,0.527
2021-12-24,HDFCBANK,0.458
2021-12-27,HDFCBANK,0.353
2021-12-28,HDFCBANK,0.54
2021-12-29,HDFCBANK,0.413
2021-12-30,HDFCBANK,0.447
2021-12-31,HDFCBANK,0.441
2022-01-03,HDFCBANK,0.305
2022-01-04,HDFCBANK,0.582
2022-01-05,HDFCBANK,0.476
2022-01-06,HDFCBANK,0.42
2022-01-07,HDFCBANK,0.45
2022-01-10,HDFCBANK,0.917
2022-01-11,HDFCBANK,0.527
2022-01-12,HDFCBANK,0.423
2022-01-13,HDFCBANK,0.623
2022-01-14,HDFCBANK,0.417
2022-01-17,HDFCBANK,0.353
2022-01-18,HDFCBANK,0.567
2022-01-19,HDFCBANK,0.577
2022-01-20,HDFCBANK,0.36
2022-01-21,HDFCBANK,0.378
2022-01-24,HDFCBANK,0.586
2022-01-25,HDFCBANK,0.343
2022-01-26,HDFCBANK,0.403
2022-01-27,HDFCBANK,0.539
2022-01-28,HDFCBANK,0.632
2022-01-31,HDFCBANK,0.38
2022-02-01,HDFCBANK,0.466
2022-02-02,HDFCBANK,0.548
2022-02-03,HDFCBANK,0.476
2022-02-04,HDFCBANK,0.44
2022-02-07,HDFCBANK,0.433
2022-02-08,HDFCBANK,0.558
2022-02-09,HDFCBANK,0.613
2022-02-10,HDFCBANK,0.43
2022-02-11,HDFCBANK,0.594
2022-02-14,HDFCBANK,0.472
2022-02-15,HDFCBANK,0.744
2022-02-16,HDFCBANK,0.5
2022-02-17,HDFCBANK,0.54
2022-02-18,HDFCBANK,0.471
2022-02-21,HDFCBANK,0.585
2022-02-22,HDFCBANK,0.372
2022-02-23,HDFCBANK,0.439
2022-02-24,HDFCBANK,0.594
2022-02-25,HDFCBANK,0.622
2022-02-28,HDFCBANK,0.532
2022-03-01,HDFCBANK,0.411
2022-03-02,HDFCBANK,0.461
2022-03-03,HDFCBANK,0.59
2022-03-04,HDFCBANK,0.358
2022-03-07,HDFCBANK,0.564
2022-03-08,HDFCBANK,0.403
2022-03-09,HDFCBANK,0.499
2022-03-10,HDFCBANK,0.488
2022-03-11,HDFCBANK,0.608
2022-03-14,HDFCBANK,0.454
2022-03-15,HDFCBANK,0.463
2022-03-16,HDFCBANK,0.372
2022-03-17,HDFCBANK,0.449
2022-03-18,HDFCBANK,0.382
2022-03-21,HDFCBANK,0.622
2022-03-22,HDFCBANK,0.362
2022-03-23,HDFCBANK,0.548
2022-03-24,HDFCBANK,0.39
2022-03-25,HDFCBANK,1.0
2022-03-28,HDFCBANK,0.4
2022-03-29,HDFCBANK,0.47
2022-03-30,HDFCBANK,0.552
2022-03-31,HDFCBANK,0.59
2022-04-01,HDFCBANK,0.565
2022-04-04,HDFCBANK,0.641
2022-04-05,HDFCBANK,0.562
2022-04-06,HDFCBANK,0.622
2022-04-07,HDFCBANK,0.551
2022-04-08,HDFCBANK,0.37
2022-04-11,HDFCBANK,0.421
2022-04-12,HDFCBANK,0.641
2022-04-13,HDFCBANK,0.728
2022-04-14,HDFCBANK,0.415
2022-04-15,HDFCBANK,0.395
2022-04-18,HDFCBANK,0.528
2022-04-19,HDFCBANK,0.587
2022-04-20,HDFCBANK,0.489
2022-04-21,HDFCBANK,0.642
2022-04-22,HDFCBANK,0.505
2022-04-25,HDFCBANK,0.544
2022-04-26,HDFCBANK,0.353
2022-04-27,HDFCBANK,0.501
2022-04-28,HDFCBANK,0.452
2022-04-29,HDFCBANK,0.522
2022-05-02,HDFCBANK,0.506
2022-05-03,HDFCBANK,0.374
2022-05-04,HDFCBANK,0.35
2022-05-05,HDFCBANK,0.586
2022-05-06,HDFCBANK,0.418
2022-05-09,HDFCBANK,0.521
2022-05-10,HDFCBANK,0.555
2022-05-11,HDFCBANK,0.643
2022-05-12,HDFCBANK,0.431
2022-05-13,HDFCBANK,0.438
2022-05-16,HDFCBANK,0.449
2022-05-17,HDFCBANK,0.534
2022-05-18,HDFCBANK,0.522
2022-05-19,HDFCBANK,0.359
2022-05-20,HDFCBANK,0.524
2022-05-23,HDFCBANK,0.529
2022-05-24,HDFCBANK,0.445
2022-05-25,HDFCBANK,0.555
2022-05-26,HDFCBANK,0.456
2022-05-27,HDFCBANK,0.171
2022-05-30,HDFCBANK,0.364
2022-05-31,HDFCBANK,0.367
2022-06-01,HDFCBANK,0.507
2022-06-02,HDFCBANK,0.508
2022-06-03,HDFCBANK,0.436
2022-06-06,HDFCBANK,0.391
2022-06-07,HDFCBANK,0.368
2022-06-08,HDFCBANK,0.504
2022-06-09,HDFCBANK,0.631
2022-06-10,HDFCBANK,0.627
2022-06-13,HDFCBANK,0.392
2022-06-14,HDFCBANK,0.417
2022-06-15,HDFCBANK,0.624
2022-06-16,HDFCBANK,0.489
2022-06-17,HDFCBANK,0.635
2022-06-20,HDFCBANK,0.571
2022-06-21,HDFCBANK,0.454
2022-06-22,HDFCBANK,0.629
